,day,item_number,item_name,purchase_price,suggested_retail_price,orders_quantity,sales_quantity,revenue
734,2021-10-10,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
735,2021-10-10,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
736,2021-10-10,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
737,2021-10-10,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
738,2021-10-09,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
739,2021-10-09,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,0.0,
740,2021-10-09,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
741,2021-10-09,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
742,2021-10-09,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,36.0,25.0,24.64
743,2021-10-09,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,36.0,25.0,24.64
744,2021-10-08,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,1.0,1.59
745,2021-10-08,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,1.0,1.59
746,2021-10-08,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
747,2021-10-08,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
748,2021-10-08,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,18.0,32.0,31.68
749,2021-10-08,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,18.0,32.0,31.68
750,2021-10-07,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,3.0,4.77
751,2021-10-07,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,3.0,4.77
752,2021-10-07,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
753,2021-10-07,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
754,2021-10-07,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,18.0,19.0,18.56
755,2021-10-07,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,18.0,19.0,18.56
756,2021-10-06,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,6.0,9.54
757,2021-10-06,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,6.0,9.54
758,2021-10-06,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
759,2021-10-06,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
760,2021-10-06,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,0.0,18.0,17.82
761,2021-10-06,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,0.0,18.0,17.82
762,2021-10-05,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,5.0,7.95
763,2021-10-05,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,0.0,5.0,7.95
764,2021-10-05,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
765,2021-10-05,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
766,2021-10-05,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,18.0,23.0,22.77
767,2021-10-05,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,18.0,23.0,22.77
768,2021-10-04,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,10.0,3.0,4.77
769,2021-10-04,80317483,ROMA TOMATEN ES I 500G SF,1.05,1.59,10.0,3.0,4.77
770,2021-10-04,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
771,2021-10-04,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
772,2021-10-04,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,18.0,19.0,18.81
773,2021-10-04,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.63,0.99,18.0,19.0,18.81
774,2021-10-03,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
775,2021-10-03,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
776,2021-10-03,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
777,2021-10-03,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
778,2021-10-03,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
779,2021-10-03,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
780,2021-10-02,80317483,ROMA TOMATEN ES I 500G SF,0.85,1.59,10.0,2.0,3.18
781,2021-10-02,80317483,ROMA TOMATEN ES I 500G SF,0.85,1.59,10.0,2.0,3.18
782,2021-10-02,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
783,2021-10-02,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
784,2021-10-02,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.52,0.66,54.0,30.0,19.8
785,2021-10-02,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.52,0.66,54.0,30.0,19.8
786,2021-10-01,80317483,ROMA TOMATEN ES I 500G SF,0.85,1.59,20.0,0.0,
787,2021-10-01,80317483,ROMA TOMATEN ES I 500G SF,0.85,1.59,20.0,0.0,
788,2021-10-01,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
789,2021-10-01,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
790,2021-10-01,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.52,0.66,36.0,59.0,38.87
791,2021-10-01,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.52,0.66,36.0,59.0,38.87
792,2021-09-30,80317483,ROMA TOMATEN ES I 500G SF,0.85,1.59,10.0,0.0,
793,2021-09-30,80317483,ROMA TOMATEN ES I 500G SF,0.85,1.59,10.0,0.0,
794,2021-09-30,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
795,2021-09-30,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
796,2021-09-30,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.52,0.66,36.0,50.0,32.56
797,2021-09-30,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.52,0.66,36.0,50.0,32.56
798,2021-09-29,80317483,ROMA TOMATEN ES I 500G SF,0.85,1.59,0.0,0.0,
799,2021-09-29,80317483,ROMA TOMATEN ES I 500G SF,0.85,1.59,0.0,0.0,
800,2021-09-29,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
801,2021-09-29,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
802,2021-09-29,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.52,0.66,0.0,31.0,20.2
803,2021-09-29,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.52,0.66,0.0,31.0,20.2
804,2021-09-28,80317483,ROMA TOMATEN ES I 500G SF,0.85,1.59,0.0,0.0,
805,2021-09-28,80317483,ROMA TOMATEN ES I 500G SF,0.85,1.59,0.0,0.0,
806,2021-09-28,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
807,2021-09-28,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
808,2021-09-28,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.52,0.66,36.0,24.0,15.81
809,2021-09-28,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.52,0.66,36.0,24.0,15.81
810,2021-09-27,80317483,ROMA TOMATEN ES I 500G SF,0.85,1.59,0.0,0.0,
811,2021-09-27,80317483,ROMA TOMATEN ES I 500G SF,0.85,1.59,0.0,0.0,
812,2021-09-27,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
813,2021-09-27,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
814,2021-09-27,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.52,0.66,90.0,24.0,15.84
815,2021-09-27,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.52,0.66,90.0,24.0,15.84
816,2021-09-26,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
817,2021-09-26,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
818,2021-09-26,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
819,2021-09-26,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
820,2021-09-26,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
821,2021-09-26,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
822,2021-09-25,80317483,ROMA TOMATEN ES I 500G SF,0.99,1.59,0.0,7.0,11.13
823,2021-09-25,80317483,ROMA TOMATEN ES I 500G SF,0.99,1.59,0.0,7.0,11.13
824,2021-09-25,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
825,2021-09-25,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
826,2021-09-25,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,18.0,31.0,34.41
827,2021-09-25,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,18.0,31.0,34.41
828,2021-09-24,80317483,ROMA TOMATEN ES I 500G SF,0.99,1.59,10.0,9.0,14.31
829,2021-09-24,80317483,ROMA TOMATEN ES I 500G SF,0.99,1.59,10.0,9.0,14.31
830,2021-09-24,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
831,2021-09-24,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
832,2021-09-24,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,18.0,17.0,18.83
833,2021-09-24,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,18.0,17.0,18.83
834,2021-09-23,80317483,ROMA TOMATEN ES I 500G SF,0.99,1.59,10.0,2.0,3.18
835,2021-09-23,80317483,ROMA TOMATEN ES I 500G SF,0.99,1.59,10.0,2.0,3.18
836,2021-09-23,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
837,2021-09-23,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
838,2021-09-23,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,18.0,20.0,22.16
839,2021-09-23,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,18.0,20.0,22.16
840,2021-09-22,80317483,ROMA TOMATEN ES I 500G SF,0.99,1.59,0.0,5.0,7.95
841,2021-09-22,80317483,ROMA TOMATEN ES I 500G SF,0.99,1.59,0.0,5.0,7.95
842,2021-09-22,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
843,2021-09-22,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
844,2021-09-22,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,18.0,11.0,12.1
845,2021-09-22,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,18.0,11.0,12.1
846,2021-09-21,80317483,ROMA TOMATEN ES I 500G SF,0.99,1.59,10.0,6.0,9.54
847,2021-09-21,80317483,ROMA TOMATEN ES I 500G SF,0.99,1.59,10.0,6.0,9.54
848,2021-09-21,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
849,2021-09-21,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
850,2021-09-21,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,18.0,11.0,12.21
851,2021-09-21,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,18.0,11.0,12.21
852,2021-09-20,80317483,ROMA TOMATEN ES I 500G SF,0.99,1.59,10.0,2.0,3.18
853,2021-09-20,80317483,ROMA TOMATEN ES I 500G SF,0.99,1.59,10.0,2.0,3.18
854,2021-09-20,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
855,2021-09-20,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
856,2021-09-20,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,36.0,11.0,12.21
857,2021-09-20,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,36.0,11.0,12.21
858,2021-09-19,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
859,2021-09-19,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
860,2021-09-19,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
861,2021-09-19,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
862,2021-09-19,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
863,2021-09-19,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
864,2021-09-18,80317483,ROMA TOMATEN ES I 500G SF,0.99,1.59,0.0,0.0,
865,2021-09-18,80317483,ROMA TOMATEN ES I 500G SF,0.99,1.59,0.0,0.0,
866,2021-09-18,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
867,2021-09-18,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
868,2021-09-18,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,18.0,23.0,25.53
869,2021-09-18,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,18.0,23.0,25.53
870,2021-09-17,80317483,ROMA TOMATEN ES I 500G SF,0.99,1.59,0.0,0.0,
871,2021-09-17,80317483,ROMA TOMATEN ES I 500G SF,0.99,1.59,0.0,0.0,
872,2021-09-17,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
873,2021-09-17,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
874,2021-09-17,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,18.0,33.0,36.59
875,2021-09-17,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,18.0,33.0,36.59
876,2021-09-16,80317483,ROMA TOMATEN ES I 500G SF,0.99,1.59,0.0,0.0,
877,2021-09-16,80317483,ROMA TOMATEN ES I 500G SF,0.99,1.59,0.0,0.0,
878,2021-09-16,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
879,2021-09-16,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
880,2021-09-16,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,18.0,30.0,33.22
881,2021-09-16,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,18.0,30.0,33.22
882,2021-09-15,80317483,ROMA TOMATEN ES I 500G SF,0.99,1.59,0.0,0.0,
883,2021-09-15,80317483,ROMA TOMATEN ES I 500G SF,0.99,1.59,0.0,0.0,
884,2021-09-15,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
885,2021-09-15,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
886,2021-09-15,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,18.0,14.0,15.54
887,2021-09-15,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,18.0,14.0,15.54
888,2021-09-14,80317483,ROMA TOMATEN ES I 500G SF,0.99,1.59,0.0,0.0,
889,2021-09-14,80317483,ROMA TOMATEN ES I 500G SF,0.99,1.59,0.0,0.0,
890,2021-09-14,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
891,2021-09-14,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
892,2021-09-14,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,18.0,13.0,14.43
893,2021-09-14,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,18.0,13.0,14.43
894,2021-09-13,80317483,ROMA TOMATEN ES I 500G SF,0.99,1.59,0.0,0.0,
895,2021-09-13,80317483,ROMA TOMATEN ES I 500G SF,0.99,1.59,0.0,0.0,
896,2021-09-13,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
897,2021-09-13,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
898,2021-09-13,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,18.0,18.0,19.98
899,2021-09-13,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,18.0,18.0,19.98
900,2021-09-12,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
901,2021-09-12,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
902,2021-09-12,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
903,2021-09-12,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
904,2021-09-12,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
905,2021-09-12,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
906,2021-09-11,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
907,2021-09-11,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
908,2021-09-11,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
909,2021-09-11,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
910,2021-09-11,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,18.0,31.0,34.41
911,2021-09-11,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,18.0,31.0,34.41
912,2021-09-10,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
913,2021-09-10,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
914,2021-09-10,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
915,2021-09-10,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
916,2021-09-10,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,36.0,21.0,23.74
917,2021-09-10,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,36.0,21.0,23.74
918,2021-09-09,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
919,2021-09-09,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
920,2021-09-09,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
921,2021-09-09,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
922,2021-09-09,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,36.0,13.0,14.43
923,2021-09-09,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,36.0,13.0,14.43
924,2021-09-08,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
925,2021-09-08,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
926,2021-09-08,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
927,2021-09-08,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
928,2021-09-08,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,18.0,24.0,26.64
929,2021-09-08,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,18.0,24.0,26.64
930,2021-09-07,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
931,2021-09-07,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
932,2021-09-07,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
933,2021-09-07,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
934,2021-09-07,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,18.0,18.0,19.98
935,2021-09-07,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,18.0,18.0,19.98
936,2021-09-06,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
937,2021-09-06,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
938,2021-09-06,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
939,2021-09-06,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
940,2021-09-06,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,18.0,15.0,16.65
941,2021-09-06,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.67,1.11,18.0,15.0,16.65
942,2021-09-05,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
943,2021-09-05,80317483,ROMA TOMATEN ES I 500G SF,0.9784507042253521,1.5463380281690144,0.0,0.0,
944,2021-09-05,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
945,2021-09-05,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
946,2021-09-05,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
947,2021-09-05,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.674927536231884,1.055314009661836,0.0,0.0,
948,2021-09-04,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
949,2021-09-04,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
950,2021-09-04,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
951,2021-09-04,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
952,2021-09-04,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.58,0.88,18.0,31.0,27.28
953,2021-09-04,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.58,0.88,18.0,31.0,27.28
954,2021-09-03,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
955,2021-09-03,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
956,2021-09-03,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
957,2021-09-03,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
958,2021-09-03,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.58,0.88,36.0,21.0,18.48
959,2021-09-03,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.58,0.88,36.0,21.0,18.48
960,2021-09-02,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
961,2021-09-02,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
962,2021-09-02,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
963,2021-09-02,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
964,2021-09-02,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.58,0.88,18.0,27.0,23.53
965,2021-09-02,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.58,0.88,18.0,27.0,23.53
966,2021-09-01,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
967,2021-09-01,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
968,2021-09-01,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
969,2021-09-01,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
970,2021-09-01,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.58,0.88,36.0,22.0,19.09
971,2021-09-01,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.58,0.88,36.0,22.0,19.09
972,2021-08-31,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
973,2021-08-31,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
974,2021-08-31,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
975,2021-08-31,80101923,SL MANDARINEN BEH.ES I 750G GS,1.9913207547169816,3.2164150943396237,0.0,0.0,
976,2021-08-31,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.58,0.88,18.0,12.0,10.56
977,2021-08-31,80028349,UH ZWIEBELN DE-HE I 1KG GS,0.58,0.88,18.0,12.0,10.56
978,2021-08-30,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
979,2021-08-30,80317483,ROMA TOMATEN ES I 500G SF,0.94,1.59,0.0,0.0,
